glyph,certainty,min_x,min_y,max_x,max_y,image_path
Α,0.6129007490883069,2878,1016,2927,1070,Bodleian_Library_MS_Gr_class_a_1_P_1_10_00008_frame_8.jpg
Ι,0.37043157031086155,2926,1016,2956,1071,Bodleian_Library_MS_Gr_class_a_1_P_1_10_00008_frame_8.jpg
Α,0.985073723478466,2952,1014,2999,1070,Bodleian_Library_MS_Gr_class_a_1_P_1_10_00008_frame_8.jpg
Δ,0.9931907085192924,2993,1011,3049,1068,Bodleian_Library_MS_Gr_class_a_1_P_1_10_00008_frame_8.jpg
Υ,0.9918215491668683,3043,1015,3096,1069,Bodleian_Library_MS_Gr_class_a_1_P_1_10_00008_frame_8.jpg
Π,0.9560858567997123,3091,1014,3161,1067,Bodleian_Library_MS_Gr_class_a_1_P_1_10_00008_frame_8.jpg
Ε,0.9881095000843444,3156,1016,3206,1067,Bodleian_Library_MS_Gr_class_a_1_P_1_10_00008_frame_8.jpg
Ι,0.2235530396668578,3199,1014,3245,1064,Bodleian_Library_MS_Gr_class_a_1_P_1_10_00008_frame_8.jpg
Ν,0.13667072576646785,3231,1012,3287,1062,Bodleian_Library_MS_Gr_class_a_1_P_1_10_00008_frame_8.jpg
Ο,0.3389690450530276,3280,1017,3327,1062,Bodleian_Library_MS_Gr_class_a_1_P_1_10_00008_frame_8.jpg
Ν,0.8588473015321911,3323,1012,3388,1066,Bodleian_Library_MS_Gr_class_a_1_P_1_10_00008_frame_8.jpg
Α,0.83065666445398,3384,1014,3437,1069,Bodleian_Library_MS_Gr_class_a_1_P_1_10_00008_frame_8.jpg
Χ,0.539106031496565,3427,1012,3481,1068,Bodleian_Library_MS_Gr_class_a_1_P_1_10_00008_frame_8.jpg
Ν,0.1871740100252443,841,1066,883,1121,Bodleian_Library_MS_Gr_class_a_1_P_1_10_00008_frame_8.jpg
Η,0.7308211674641423,884,1068,940,1119,Bodleian_Library_MS_Gr_class_a_1_P_1_10_00008_frame_8.jpg
Γ,0.6519929966302697,938,1067,986,1119,Bodleian_Library_MS_Gr_class_a_1_P_1_10_00008_frame_8.jpg
Ε,0.8800078939528472,977,1070,1024,1122,Bodleian_Library_MS_Gr_class_a_1_P_1_10_00008_frame_8.jpg
Μ,0.9988343469672349,1017,1066,1083,1121,Bodleian_Library_MS_Gr_class_a_1_P_1_10_00008_frame_8.jpg
Ο,0.9887891728663577,1084,1068,1140,1119,Bodleian_Library_MS_Gr_class_a_1_P_1_10_00008_frame_8.jpg
Ν,0.9992355374103131,1137,1067,1197,1120,Bodleian_Library_MS_Gr_class_a_1_P_1_10_00008_frame_8.jpg
Ε,0.9937684804070268,1196,1069,1244,1118,Bodleian_Library_MS_Gr_class_a_1_P_1_10_00008_frame_8.jpg
Ϲ,0.7688830532383669,1239,1069,1287,1118,Bodleian_Library_MS_Gr_class_a_1_P_1_10_00008_frame_8.jpg
Δ,0.9954019499635046,1277,1066,1337,1120,Bodleian_Library_MS_Gr_class_a_1_P_1_10_00008_frame_8.jpg
Α,0.9960906651883682,1327,1067,1380,1120,Bodleian_Library_MS_Gr_class_a_1_P_1_10_00008_frame_8.jpg
Ν,0.9918034955704976,1375,1068,1436,1124,Bodleian_Library_MS_Gr_class_a_1_P_1_10_00008_frame_8.jpg
Α,0.4498058628161287,1431,1076,1483,1125,Bodleian_Library_MS_Gr_class_a_1_P_1_10_00008_frame_8.jpg
Ω,0.9338687439139491,1479,1075,1555,1125,Bodleian_Library_MS_Gr_class_a_1_P_1_10_00008_frame_8.jpg
Ι,0.2893189043836723,1554,1073,1582,1122,Bodleian_Library_MS_Gr_class_a_1_P_1_10_00008_frame_8.jpg
Υ,0.346106009758495,3714,1074,3768,1131,Bodleian_Library_MS_Gr_class_a_1_P_1_10_00008_frame_8.jpg
Ν,0.16982045585930616,3762,1065,3824,1145,Bodleian_Library_MS_Gr_class_a_1_P_1_10_00008_frame_8.jpg
Ω,0.9540768417967884,3821,1077,3897,1129,Bodleian_Library_MS_Gr_class_a_1_P_1_10_00008_frame_8.jpg
Θ,0.44983960200459516,3894,1079,3942,1131,Bodleian_Library_MS_Gr_class_a_1_P_1_10_00008_frame_8.jpg
Α,0.9719424793773066,3935,1076,3985,1130,Bodleian_Library_MS_Gr_class_a_1_P_1_10_00008_frame_8.jpg
Γ,0.6329364438568543,3979,1076,4026,1126,Bodleian_Library_MS_Gr_class_a_1_P_1_10_00008_frame_8.jpg
Α,0.8152370994924533,4017,1075,4068,1129,Bodleian_Library_MS_Gr_class_a_1_P_1_10_00008_frame_8.jpg
Ι,0.26395574411791584,4065,1075,4096,1128,Bodleian_Library_MS_Gr_class_a_1_P_1_10_00008_frame_8.jpg
Α,0.9058330519859071,4091,1073,4146,1125,Bodleian_Library_MS_Gr_class_a_1_P_1_10_00008_frame_8.jpg
Ν,0.9373420293022351,4141,1071,4206,1124,Bodleian_Library_MS_Gr_class_a_1_P_1_10_00008_frame_8.jpg
Α,0.26934134071955207,4200,1072,4242,1124,Bodleian_Library_MS_Gr_class_a_1_P_1_10_00008_frame_8.jpg
Μ,0.9844204172286669,4230,1073,4311,1129,Bodleian_Library_MS_Gr_class_a_1_P_1_10_00008_frame_8.jpg
Α,0.9889220838492578,4303,1071,4361,1126,Bodleian_Library_MS_Gr_class_a_1_P_1_10_00008_frame_8.jpg
Ϲ,0.8613455732965201,4354,1077,4399,1128,Bodleian_Library_MS_Gr_class_a_1_P_1_10_00008_frame_8.jpg
Ϲ,0.5436466830939788,4394,1081,4438,1130,Bodleian_Library_MS_Gr_class_a_1_P_1_10_00008_frame_8.jpg
Ο,0.3945327695948396,1787,1075,1842,1128,Bodleian_Library_MS_Gr_class_a_1_P_1_10_00008_frame_8.jpg
Ν,0.20445059834697074,1838,1074,1878,1127,Bodleian_Library_MS_Gr_class_a_1_P_1_10_00008_frame_8.jpg
Ρ,0.4425155578736354,1871,1075,1908,1130,Bodleian_Library_MS_Gr_class_a_1_P_1_10_00008_frame_8.jpg
Α,0.9877690740969173,1900,1076,1955,1132,Bodleian_Library_MS_Gr_class_a_1_P_1_10_00008_frame_8.jpg
Ν,0.9962650881851917,1952,1077,2014,1132,Bodleian_Library_MS_Gr_class_a_1_P_1_10_00008_frame_8.jpg
Ο,0.9945423840549114,2011,1081,2061,1134,Bodleian_Library_MS_Gr_class_a_1_P_1_10_00008_frame_8.jpg
Ι,0.3552470429856895,2056,1080,2091,1132,Bodleian_Library_MS_Gr_class_a_1_P_1_10_00008_frame_8.jpg
Ν,0.3849616166437844,2086,1079,2147,1135,Bodleian_Library_MS_Gr_class_a_1_P_1_10_00008_frame_8.jpg
Ϲ,0.6697368127744834,2141,1081,2187,1132,Bodleian_Library_MS_Gr_class_a_1_P_1_10_00008_frame_8.jpg
Α,0.8155064430394302,2177,1078,2226,1133,Bodleian_Library_MS_Gr_class_a_1_P_1_10_00008_frame_8.jpg
Ν,0.9894280930200412,2217,1078,2278,1130,Bodleian_Library_MS_Gr_class_a_1_P_1_10_00008_frame_8.jpg
Μ,0.3853368333630235,2908,1083,2966,1134,Bodleian_Library_MS_Gr_class_a_1_P_1_10_00008_frame_8.jpg
Ο,0.9613203252984815,2962,1082,3013,1135,Bodleian_Library_MS_Gr_class_a_1_P_1_10_00008_frame_8.jpg
Μ,0.9993258093397249,3006,1079,3084,1133,Bodleian_Library_MS_Gr_class_a_1_P_1_10_00008_frame_8.jpg
Ε,0.9973636633772464,3078,1080,3128,1132,Bodleian_Library_MS_Gr_class_a_1_P_1_10_00008_frame_8.jpg
Ν,0.99584977067143,3125,1078,3184,1133,Bodleian_Library_MS_Gr_class_a_1_P_1_10_00008_frame_8.jpg
Ω,0.9726962462000072,3183,1080,3264,1130,Bodleian_Library_MS_Gr_class_a_1_P_1_10_00008_frame_8.jpg
Ν,0.32784801568234806,3260,1078,3300,1129,Bodleian_Library_MS_Gr_class_a_1_P_1_10_00008_frame_8.jpg
Ν,0.15826069599759407,3291,1077,3341,1127,Bodleian_Library_MS_Gr_class_a_1_P_1_10_00008_frame_8.jpg
Τ,0.44064290493692027,3334,1076,3390,1126,Bodleian_Library_MS_Gr_class_a_1_P_1_10_00008_frame_8.jpg
Ε,0.9214502092945561,3382,1080,3425,1126,Bodleian_Library_MS_Gr_class_a_1_P_1_10_00008_frame_8.jpg
Τ,0.8298022368668366,3421,1079,3475,1130,Bodleian_Library_MS_Gr_class_a_1_P_1_10_00008_frame_8.jpg
Α,0.4352539709823931,3469,1074,3516,1130,Bodleian_Library_MS_Gr_class_a_1_P_1_10_00008_frame_8.jpg
Δ,0.16893042931235555,4688,1089,4719,1114,Bodleian_Library_MS_Gr_class_a_1_P_1_10_00008_frame_8.jpg
Ν,0.1454925043639784,4709,1087,4735,1115,Bodleian_Library_MS_Gr_class_a_1_P_1_10_00008_frame_8.jpg
Ν,0.1808227829558284,4733,1087,4762,1113,Bodleian_Library_MS_Gr_class_a_1_P_1_10_00008_frame_8.jpg
Ν,0.1511090027507508,4759,1087,4788,1110,Bodleian_Library_MS_Gr_class_a_1_P_1_10_00008_frame_8.jpg
Ν,0.1256770306350235,4782,1085,4808,1110,Bodleian_Library_MS_Gr_class_a_1_P_1_10_00008_frame_8.jpg
Μ,0.12172581285294912,4801,1087,4833,1111,Bodleian_Library_MS_Gr_class_a_1_P_1_10_00008_frame_8.jpg
Δ,0.13377418570697514,4804,1116,4831,1141,Bodleian_Library_MS_Gr_class_a_1_P_1_10_00008_frame_8.jpg
Δ,0.10559931589731247,4818,1116,4845,1138,Bodleian_Library_MS_Gr_class_a_1_P_1_10_00008_frame_8.jpg
Τ,0.1484759488776292,4829,1112,4857,1138,Bodleian_Library_MS_Gr_class_a_1_P_1_10_00008_frame_8.jpg
Ο,0.17095333481195396,4846,1112,4871,1141,Bodleian_Library_MS_Gr_class_a_1_P_1_10_00008_frame_8.jpg
Ι,0.2629897387338965,4853,1114,4875,1146,Bodleian_Library_MS_Gr_class_a_1_P_1_10_00008_frame_8.jpg
Ι,0.1223275179024756,4677,1117,4703,1144,Bodleian_Library_MS_Gr_class_a_1_P_1_10_00008_frame_8.jpg
Ω,0.10068774912967475,4688,1117,4718,1142,Bodleian_Library_MS_Gr_class_a_1_P_1_10_00008_frame_8.jpg
Μ,0.08912902605501552,4717,1116,4764,1143,Bodleian_Library_MS_Gr_class_a_1_P_1_10_00008_frame_8.jpg
Τ,0.9258221182645916,566,1125,621,1185,Bodleian_Library_MS_Gr_class_a_1_P_1_10_00008_frame_8.jpg
Ι,0.1681258120690778,791,1125,828,1179,Bodleian_Library_MS_Gr_class_a_1_P_1_10_00008_frame_8.jpg
Τ,0.9135960302505475,821,1124,878,1177,Bodleian_Library_MS_Gr_class_a_1_P_1_10_00008_frame_8.jpg
Ω,0.9733498361999993,875,1127,951,1179,Bodleian_Library_MS_Gr_class_a_1_P_1_10_00008_frame_8.jpg
Ν,0.9986643459597612,953,1129,1014,1183,Bodleian_Library_MS_Gr_class_a_1_P_1_10_00008_frame_8.jpg
Ο,0.9365093319551073,1013,1129,1068,1182,Bodleian_Library_MS_Gr_class_a_1_P_1_10_00008_frame_8.jpg
Χ,0.9901972396390217,1061,1127,1120,1185,Bodleian_Library_MS_Gr_class_a_1_P_1_10_00008_frame_8.jpg
Α,0.9928757518502137,1110,1127,1164,1180,Bodleian_Library_MS_Gr_class_a_1_P_1_10_00008_frame_8.jpg
Ρ,0.9933279922149675,1159,1126,1200,1180,Bodleian_Library_MS_Gr_class_a_1_P_1_10_00008_frame_8.jpg
Ι,0.6548897644231653,1196,1129,1228,1180,Bodleian_Library_MS_Gr_class_a_1_P_1_10_00008_frame_8.jpg
Ϲ,0.6287271501712359,1222,1130,1268,1180,Bodleian_Library_MS_Gr_class_a_1_P_1_10_00008_frame_8.jpg
Τ,0.6906670242322093,1258,1129,1311,1178,Bodleian_Library_MS_Gr_class_a_1_P_1_10_00008_frame_8.jpg
Ο,0.9845371737022564,1300,1132,1349,1179,Bodleian_Library_MS_Gr_class_a_1_P_1_10_00008_frame_8.jpg
Ϲ,0.9872133927658866,1343,1132,1394,1181,Bodleian_Library_MS_Gr_class_a_1_P_1_10_00008_frame_8.jpg
Ϲ,0.10028614728831878,1388,1128,1443,1244,Bodleian_Library_MS_Gr_class_a_1_P_1_10_00008_frame_8.jpg
Η,0.6431103881473286,1433,1130,1492,1183,Bodleian_Library_MS_Gr_class_a_1_P_1_10_00008_frame_8.jpg
Ν,0.9983054818716293,1493,1131,1555,1186,Bodleian_Library_MS_Gr_class_a_1_P_1_10_00008_frame_8.jpg
Ο,0.38659184811482883,1554,1134,1605,1185,Bodleian_Library_MS_Gr_class_a_1_P_1_10_00008_frame_8.jpg
Ν,0.1674749474321111,1601,1136,1648,1188,Bodleian_Library_MS_Gr_class_a_1_P_1_10_00008_frame_8.jpg
Ν,0.11655113665836118,1641,1136,1716,1187,Bodleian_Library_MS_Gr_class_a_1_P_1_10_00008_frame_8.jpg
Ν,0.16568860523007875,1772,1135,1801,1187,Bodleian_Library_MS_Gr_class_a_1_P_1_10_00008_frame_8.jpg
Ε,0.9668514315862308,1797,1137,1846,1188,Bodleian_Library_MS_Gr_class_a_1_P_1_10_00008_frame_8.jpg
Ν,0.9975768641648459,1842,1136,1906,1191,Bodleian_Library_MS_Gr_class_a_1_P_1_10_00008_frame_8.jpg
Ν,0.9951147706824398,1906,1137,1968,1194,Bodleian_Library_MS_Gr_class_a_1_P_1_10_00008_frame_8.jpg
Ε,0.9841538766674296,1965,1142,2020,1195,Bodleian_Library_MS_Gr_class_a_1_P_1_10_00008_frame_8.jpg
Π,0.8800109495091455,2011,1143,2082,1197,Bodleian_Library_MS_Gr_class_a_1_P_1_10_00008_frame_8.jpg
Ε,0.9732213746294376,2077,1146,2128,1198,Bodleian_Library_MS_Gr_class_a_1_P_1_10_00008_frame_8.jpg
Μ,0.9753406238007694,2119,1143,2199,1198,Bodleian_Library_MS_Gr_class_a_1_P_1_10_00008_frame_8.jpg
Ε,0.3730215401460822,2196,1147,2245,1199,Bodleian_Library_MS_Gr_class_a_1_P_1_10_00008_frame_8.jpg
Ν,0.2986361279867268,2238,1144,2294,1199,Bodleian_Library_MS_Gr_class_a_1_P_1_10_00008_frame_8.jpg
Ν,0.16419080946110237,2284,1146,2335,1200,Bodleian_Library_MS_Gr_class_a_1_P_1_10_00008_frame_8.jpg
Α,0.8818166780770924,2328,1147,2376,1198,Bodleian_Library_MS_Gr_class_a_1_P_1_10_00008_frame_8.jpg
Ν,0.4935288059893405,2912,1144,2973,1198,Bodleian_Library_MS_Gr_class_a_1_P_1_10_00008_frame_8.jpg
Α,0.9946039842304326,2970,1142,3021,1199,Bodleian_Library_MS_Gr_class_a_1_P_1_10_00008_frame_8.jpg
Ρ,0.9849587444245329,3017,1143,3056,1194,Bodleian_Library_MS_Gr_class_a_1_P_1_10_00008_frame_8.jpg
Ι,0.5325720611093582,3053,1141,3090,1195,Bodleian_Library_MS_Gr_class_a_1_P_1_10_00008_frame_8.jpg
Μ,0.9991521626378421,3080,1141,3161,1196,Bodleian_Library_MS_Gr_class_a_1_P_1_10_00008_frame_8.jpg
Ο,0.5516442445982137,3156,1142,3209,1192,Bodleian_Library_MS_Gr_class_a_1_P_1_10_00008_frame_8.jpg
Ι,0.2143667270728213,3204,1140,3239,1191,Bodleian_Library_MS_Gr_class_a_1_P_1_10_00008_frame_8.jpg
Ν,0.13188180563130078,3231,1142,3317,1192,Bodleian_Library_MS_Gr_class_a_1_P_1_10_00008_frame_8.jpg
Ν,0.15344533170583705,3277,1139,3335,1192,Bodleian_Library_MS_Gr_class_a_1_P_1_10_00008_frame_8.jpg
Ο,0.5478225824324586,3329,1142,3380,1193,Bodleian_Library_MS_Gr_class_a_1_P_1_10_00008_frame_8.jpg
Ι,0.7845355900326014,3379,1139,3407,1193,Bodleian_Library_MS_Gr_class_a_1_P_1_10_00008_frame_8.jpg
Φ,0.8513592939916399,3403,1113,3470,1220,Bodleian_Library_MS_Gr_class_a_1_P_1_10_00008_frame_8.jpg
Α,0.973417751359989,3465,1138,3517,1194,Bodleian_Library_MS_Gr_class_a_1_P_1_10_00008_frame_8.jpg
Ι,0.1554684467745632,3509,1140,3556,1190,Bodleian_Library_MS_Gr_class_a_1_P_1_10_00008_frame_8.jpg
Ι,0.1420568958490306,3550,1135,3586,1191,Bodleian_Library_MS_Gr_class_a_1_P_1_10_00008_frame_8.jpg
Τ,0.13414023236131611,3579,1129,3635,1194,Bodleian_Library_MS_Gr_class_a_1_P_1_10_00008_frame_8.jpg
Υ,0.6430674637418939,3629,1136,3688,1195,Bodleian_Library_MS_Gr_class_a_1_P_1_10_00008_frame_8.jpg
Ϲ,0.3170200890993465,3677,1114,3753,1225,Bodleian_Library_MS_Gr_class_a_1_P_1_10_00008_frame_8.jpg
Ω,0.4085420516374592,3746,1143,3824,1195,Bodleian_Library_MS_Gr_class_a_1_P_1_10_00008_frame_8.jpg
Ϲ,0.18440901510560023,3820,1144,3869,1194,Bodleian_Library_MS_Gr_class_a_1_P_1_10_00008_frame_8.jpg
Ο,0.9930014357129484,3866,1145,3920,1194,Bodleian_Library_MS_Gr_class_a_1_P_1_10_00008_frame_8.jpg
Ϲ,0.9542320600768069,3915,1143,3965,1194,Bodleian_Library_MS_Gr_class_a_1_P_1_10_00008_frame_8.jpg
Ε,0.7713019704323586,3960,1144,4011,1197,Bodleian_Library_MS_Gr_class_a_1_P_1_10_00008_frame_8.jpg
Μ,0.9916306870429018,4009,1140,4079,1194,Bodleian_Library_MS_Gr_class_a_1_P_1_10_00008_frame_8.jpg
Μ,0.997399946321799,4073,1141,4147,1194,Bodleian_Library_MS_Gr_class_a_1_P_1_10_00008_frame_8.jpg
Ε,0.6942048637017321,4143,1143,4189,1193,Bodleian_Library_MS_Gr_class_a_1_P_1_10_00008_frame_8.jpg
Ν,0.4348830425768217,4182,1141,4239,1194,Bodleian_Library_MS_Gr_class_a_1_P_1_10_00008_frame_8.jpg
Ν,0.1325411206580306,4219,1143,4244,1189,Bodleian_Library_MS_Gr_class_a_1_P_1_10_00008_frame_8.jpg
Α,0.7508550954152636,4238,1140,4292,1192,Bodleian_Library_MS_Gr_class_a_1_P_1_10_00008_frame_8.jpg
Ι,0.23423211264587462,4285,1143,4318,1195,Bodleian_Library_MS_Gr_class_a_1_P_1_10_00008_frame_8.jpg
Ε,0.5729469517086382,4310,1144,4354,1190,Bodleian_Library_MS_Gr_class_a_1_P_1_10_00008_frame_8.jpg
Υ,0.9386196224182025,4344,1139,4395,1191,Bodleian_Library_MS_Gr_class_a_1_P_1_10_00008_frame_8.jpg
Ν,0.9576256931757527,4393,1139,4457,1194,Bodleian_Library_MS_Gr_class_a_1_P_1_10_00008_frame_8.jpg
Α,0.42713178657159134,4451,1139,4504,1198,Bodleian_Library_MS_Gr_class_a_1_P_1_10_00008_frame_8.jpg
Ν,0.13319571751551063,4493,1145,4541,1196,Bodleian_Library_MS_Gr_class_a_1_P_1_10_00008_frame_8.jpg
Α,0.9833494939531298,576,1190,628,1246,Bodleian_Library_MS_Gr_class_a_1_P_1_10_00008_frame_8.jpg
Υ,0.8448000428972394,620,1190,676,1249,Bodleian_Library_MS_Gr_class_a_1_P_1_10_00008_frame_8.jpg
Ν,0.147922143671705,667,1191,724,1247,Bodleian_Library_MS_Gr_class_a_1_P_1_10_00008_frame_8.jpg
Ω,0.9834255043911867,716,1192,795,1244,Bodleian_Library_MS_Gr_class_a_1_P_1_10_00008_frame_8.jpg
Ν,0.9981363444313733,796,1189,858,1243,Bodleian_Library_MS_Gr_class_a_1_P_1_10_00008_frame_8.jpg
Η,0.9868449747523532,858,1191,917,1241,Bodleian_Library_MS_Gr_class_a_1_P_1_10_00008_frame_8.jpg
Δ,0.9952799945527951,914,1187,971,1241,Bodleian_Library_MS_Gr_class_a_1_P_1_10_00008_frame_8.jpg
Ι,0.4501401278174255,967,1192,993,1241,Bodleian_Library_MS_Gr_class_a_1_P_1_10_00008_frame_8.jpg
Π,0.8723284567215988,991,1191,1063,1243,Bodleian_Library_MS_Gr_class_a_1_P_1_10_00008_frame_8.jpg
Π,0.9062058495571476,1059,1191,1133,1244,Bodleian_Library_MS_Gr_class_a_1_P_1_10_00008_frame_8.jpg
Ω,0.8656909344214019,1126,1192,1203,1246,Bodleian_Library_MS_Gr_class_a_1_P_1_10_00008_frame_8.jpg
Ν,0.9983656091937138,1202,1191,1268,1244,Bodleian_Library_MS_Gr_class_a_1_P_1_10_00008_frame_8.jpg
Ο,0.9875305387840835,1262,1193,1314,1243,Bodleian_Library_MS_Gr_class_a_1_P_1_10_00008_frame_8.jpg
Ι,0.35001116765803086,1310,1192,1340,1241,Bodleian_Library_MS_Gr_class_a_1_P_1_10_00008_frame_8.jpg
Α,0.9938372231419231,1335,1191,1392,1242,Bodleian_Library_MS_Gr_class_a_1_P_1_10_00008_frame_8.jpg
Μ,0.9991196193136787,1384,1190,1454,1241,Bodleian_Library_MS_Gr_class_a_1_P_1_10_00008_frame_8.jpg
Α,0.9922869893023278,1448,1191,1503,1245,Bodleian_Library_MS_Gr_class_a_1_P_1_10_00008_frame_8.jpg
Τ,0.9594205847921324,1488,1191,1554,1248,Bodleian_Library_MS_Gr_class_a_1_P_1_10_00008_frame_8.jpg
Ρ,0.9942440991395137,1553,1196,1589,1248,Bodleian_Library_MS_Gr_class_a_1_P_1_10_00008_frame_8.jpg
Ε,0.4553583473946429,1586,1198,1633,1245,Bodleian_Library_MS_Gr_class_a_1_P_1_10_00008_frame_8.jpg
Ι,0.5565489191734487,1628,1196,1660,1245,Bodleian_Library_MS_Gr_class_a_1_P_1_10_00008_frame_8.jpg
Δ,0.976735042381372,1653,1193,1721,1249,Bodleian_Library_MS_Gr_class_a_1_P_1_10_00008_frame_8.jpg
Η,0.8066262498751967,1714,1193,1776,1251,Bodleian_Library_MS_Gr_class_a_1_P_1_10_00008_frame_8.jpg
Ϲ,0.6562390836406355,1771,1198,1822,1252,Bodleian_Library_MS_Gr_class_a_1_P_1_10_00008_frame_8.jpg
Ι,0.2834528695271523,1816,1198,1850,1252,Bodleian_Library_MS_Gr_class_a_1_P_1_10_00008_frame_8.jpg
Ν,0.9927888650710388,1845,1197,1906,1256,Bodleian_Library_MS_Gr_class_a_1_P_1_10_00008_frame_8.jpg
Ε,0.7806612225055445,1901,1203,1951,1258,Bodleian_Library_MS_Gr_class_a_1_P_1_10_00008_frame_8.jpg
Π,0.9095681043475593,1941,1204,2014,1258,Bodleian_Library_MS_Gr_class_a_1_P_1_10_00008_frame_8.jpg
Ο,0.968098847025776,2005,1208,2061,1257,Bodleian_Library_MS_Gr_class_a_1_P_1_10_00008_frame_8.jpg
Ν,0.9933912656993455,2055,1207,2117,1261,Bodleian_Library_MS_Gr_class_a_1_P_1_10_00008_frame_8.jpg
Τ,0.8885037505483923,2110,1206,2166,1258,Bodleian_Library_MS_Gr_class_a_1_P_1_10_00008_frame_8.jpg
Ο,0.729159993054602,2156,1208,2209,1263,Bodleian_Library_MS_Gr_class_a_1_P_1_10_00008_frame_8.jpg
Ϲ,0.16672136920767988,2833,1196,2892,1260,Bodleian_Library_MS_Gr_class_a_1_P_1_10_00008_frame_8.jpg
Ι,0.11454702954715691,4297,1202,4345,1325,Bodleian_Library_MS_Gr_class_a_1_P_1_10_00008_frame_8.jpg
Ο,0.8483542737155897,3483,1203,3536,1256,Bodleian_Library_MS_Gr_class_a_1_P_1_10_00008_frame_8.jpg
Ϲ,0.9168974545885993,3530,1203,3581,1257,Bodleian_Library_MS_Gr_class_a_1_P_1_10_00008_frame_8.jpg
Ϲ,0.7071728845328902,3577,1206,3628,1258,Bodleian_Library_MS_Gr_class_a_1_P_1_10_00008_frame_8.jpg
Ι,0.6272473600266754,3622,1206,3657,1262,Bodleian_Library_MS_Gr_class_a_1_P_1_10_00008_frame_8.jpg
Μ,0.9858193421869164,3649,1205,3731,1260,Bodleian_Library_MS_Gr_class_a_1_P_1_10_00008_frame_8.jpg
Ε,0.8328013730441824,3728,1208,3781,1259,Bodleian_Library_MS_Gr_class_a_1_P_1_10_00008_frame_8.jpg
Ν,0.19132776899554718,3774,1210,3818,1260,Bodleian_Library_MS_Gr_class_a_1_P_1_10_00008_frame_8.jpg
Δ,0.14963079824487813,3812,1206,3869,1261,Bodleian_Library_MS_Gr_class_a_1_P_1_10_00008_frame_8.jpg
Ϲ,0.3780486493260524,3860,1208,3908,1259,Bodleian_Library_MS_Gr_class_a_1_P_1_10_00008_frame_8.jpg
Τ,0.1951936000323763,3898,1205,3956,1260,Bodleian_Library_MS_Gr_class_a_1_P_1_10_00008_frame_8.jpg
Ε,0.509493719269466,3948,1209,3998,1261,Bodleian_Library_MS_Gr_class_a_1_P_1_10_00008_frame_8.jpg
Ν,0.991384541836427,3995,1207,4055,1261,Bodleian_Library_MS_Gr_class_a_1_P_1_10_00008_frame_8.jpg
Α,0.9820180712972475,4049,1205,4101,1261,Bodleian_Library_MS_Gr_class_a_1_P_1_10_00008_frame_8.jpg
Χ,0.9936060339366909,4094,1206,4153,1262,Bodleian_Library_MS_Gr_class_a_1_P_1_10_00008_frame_8.jpg
Ι,0.4048244247834061,4148,1207,4178,1260,Bodleian_Library_MS_Gr_class_a_1_P_1_10_00008_frame_8.jpg
Δ,0.5409792472852908,4174,1206,4228,1261,Bodleian_Library_MS_Gr_class_a_1_P_1_10_00008_frame_8.jpg
Ε,0.512632544941878,4220,1208,4269,1259,Bodleian_Library_MS_Gr_class_a_1_P_1_10_00008_frame_8.jpg
Ι,0.13998830437353765,4257,1205,4306,1255,Bodleian_Library_MS_Gr_class_a_1_P_1_10_00008_frame_8.jpg
Γ,0.22724383062386994,4341,1204,4390,1258,Bodleian_Library_MS_Gr_class_a_1_P_1_10_00008_frame_8.jpg
Α,0.37271804532097225,4381,1205,4430,1257,Bodleian_Library_MS_Gr_class_a_1_P_1_10_00008_frame_8.jpg
Ν,0.13923331997632207,4424,1204,4456,1257,Bodleian_Library_MS_Gr_class_a_1_P_1_10_00008_frame_8.jpg
Α,0.8461239369310053,4451,1203,4499,1256,Bodleian_Library_MS_Gr_class_a_1_P_1_10_00008_frame_8.jpg
Ν,0.1469140574617959,2909,1209,2958,1258,Bodleian_Library_MS_Gr_class_a_1_P_1_10_00008_frame_8.jpg
Λ,0.5906019664473294,2953,1206,3005,1262,Bodleian_Library_MS_Gr_class_a_1_P_1_10_00008_frame_8.jpg
Ρ,0.9769856223320793,2999,1207,3038,1261,Bodleian_Library_MS_Gr_class_a_1_P_1_10_00008_frame_8.jpg
Α,0.9893228183779998,3034,1207,3084,1261,Bodleian_Library_MS_Gr_class_a_1_P_1_10_00008_frame_8.jpg
Τ,0.9279604499514854,3072,1207,3135,1259,Bodleian_Library_MS_Gr_class_a_1_P_1_10_00008_frame_8.jpg
Ω,0.9928105765492867,3122,1201,3206,1264,Bodleian_Library_MS_Gr_class_a_1_P_1_10_00008_frame_8.jpg
Ν,0.9984464167834074,3202,1206,3265,1262,Bodleian_Library_MS_Gr_class_a_1_P_1_10_00008_frame_8.jpg
Υ,0.9744544846373553,3259,1205,3319,1259,Bodleian_Library_MS_Gr_class_a_1_P_1_10_00008_frame_8.jpg
Ϲ,0.22814551600562377,3313,1208,3349,1258,Bodleian_Library_MS_Gr_class_a_1_P_1_10_00008_frame_8.jpg
Ϲ,0.1824801334896121,3317,1207,3384,1259,Bodleian_Library_MS_Gr_class_a_1_P_1_10_00008_frame_8.jpg
Ο,0.29469436214431016,3376,1205,3426,1259,Bodleian_Library_MS_Gr_class_a_1_P_1_10_00008_frame_8.jpg
Τ,0.20710322248112692,3418,1203,3491,1260,Bodleian_Library_MS_Gr_class_a_1_P_1_10_00008_frame_8.jpg
